Date,CO,NO2,NO,O3,SO2,PM10,eBC_tot,eBC_ff,eBC_bb,TEMP,RH,WS,WD,PRES,truck_pos,eBC,vehicles_PAM_1_OUT,vehicles_PAM_1_OUT_Zona_Granada,vehicles_PAM_1_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_1_OUT_Extranjero,vehicles_PAM_1_OUT_Zona_Andalucia_no_GR,vehicles_PAM_1_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_1_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_1_OUT_Zona_Otras,vehicles_PAM_1_OUT_5_seats,vehicles_PAM_1_OUT_nan_seats,vehicles_PAM_1_OUT_+5_seats,vehicles_PAM_1_OUT_-5_seats,vehicles_PAM_1_OUT_101-200_CO2,vehicles_PAM_1_OUT_nan_CO2,vehicles_PAM_1_OUT_+300_CO2,vehicles_PAM_1_OUT_0-100_CO2,vehicles_PAM_1_OUT_201-300_CO2,vehicles_PAM_1_OUT_Etiqueta C,vehicles_PAM_1_OUT_Sin Etiqueta,vehicles_PAM_1_OUT_Etiqueta B,vehicles_PAM_1_OUT_Etiqueta ECO,vehicles_PAM_1_OUT_Etiqueta 0,vehicles_PAM_1_IN,vehicles_PAM_1_IN_Zona_Granada,vehicles_PAM_1_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_1_IN_Extranjero,vehicles_PAM_1_IN_Zona_Andalucia_no_GR,vehicles_PAM_1_IN_Zona_Catalunia_y_Otras,vehicles_PAM_1_IN_Zona_Extremadura_y_Otras,vehicles_PAM_1_IN_Zona_Otras,vehicles_PAM_1_IN_5_seats,vehicles_PAM_1_IN_nan_seats,vehicles_PAM_1_IN_+5_seats,vehicles_PAM_1_IN_-5_seats,vehicles_PAM_1_IN_101-200_CO2,vehicles_PAM_1_IN_nan_CO2,vehicles_PAM_1_IN_+300_CO2,vehicles_PAM_1_IN_0-100_CO2,vehicles_PAM_1_IN_201-300_CO2,vehicles_PAM_1_IN_Etiqueta C,vehicles_PAM_1_IN_Sin Etiqueta,vehicles_PAM_1_IN_Etiqueta B,vehicles_PAM_1_IN_Etiqueta ECO,vehicles_PAM_1_IN_Etiqueta 0,vehicles_PAM_2_OUT,vehicles_PAM_2_OUT_Zona_Granada,vehicles_PAM_2_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_2_OUT_Extranjero,vehicles_PAM_2_OUT_Zona_Andalucia_no_GR,vehicles_PAM_2_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_2_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_2_OUT_Zona_Otras,vehicles_PAM_2_OUT_5_seats,vehicles_PAM_2_OUT_nan_seats,vehicles_PAM_2_OUT_+5_seats,vehicles_PAM_2_OUT_-5_seats,vehicles_PAM_2_OUT_101-200_CO2,vehicles_PAM_2_OUT_nan_CO2,vehicles_PAM_2_OUT_+300_CO2,vehicles_PAM_2_OUT_0-100_CO2,vehicles_PAM_2_OUT_201-300_CO2,vehicles_PAM_2_OUT_Etiqueta C,vehicles_PAM_2_OUT_Sin Etiqueta,vehicles_PAM_2_OUT_Etiqueta B,vehicles_PAM_2_OUT_Etiqueta ECO,vehicles_PAM_2_OUT_Etiqueta 0,vehicles_PAM_2_IN,vehicles_PAM_2_IN_Zona_Granada,vehicles_PAM_2_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_2_IN_Extranjero,vehicles_PAM_2_IN_Zona_Andalucia_no_GR,vehicles_PAM_2_IN_Zona_Catalunia_y_Otras,vehicles_PAM_2_IN_Zona_Extremadura_y_Otras,vehicles_PAM_2_IN_Zona_Otras,vehicles_PAM_2_IN_5_seats,vehicles_PAM_2_IN_nan_seats,vehicles_PAM_2_IN_+5_seats,vehicles_PAM_2_IN_-5_seats,vehicles_PAM_2_IN_101-200_CO2,vehicles_PAM_2_IN_nan_CO2,vehicles_PAM_2_IN_+300_CO2,vehicles_PAM_2_IN_0-100_CO2,vehicles_PAM_2_IN_201-300_CO2,vehicles_PAM_2_IN_Etiqueta C,vehicles_PAM_2_IN_Sin Etiqueta,vehicles_PAM_2_IN_Etiqueta B,vehicles_PAM_2_IN_Etiqueta ECO,vehicles_PAM_2_IN_Etiqueta 0,vehicles_CAP_OUT,vehicles_CAP_OUT_Zona_Granada,vehicles_CAP_OUT_Zona_Comunidad_de_Madrid,vehicles_CAP_OUT_Extranjero,vehicles_CAP_OUT_Zona_Andalucia_no_GR,vehicles_CAP_OUT_Zona_Catalunia_y_Otras,vehicles_CAP_OUT_Zona_Extremadura_y_Otras,vehicles_CAP_OUT_Zona_Otras,vehicles_CAP_OUT_5_seats,vehicles_CAP_OUT_nan_seats,vehicles_CAP_OUT_+5_seats,vehicles_CAP_OUT_-5_seats,vehicles_CAP_OUT_101-200_CO2,vehicles_CAP_OUT_nan_CO2,vehicles_CAP_OUT_+300_CO2,vehicles_CAP_OUT_0-100_CO2,vehicles_CAP_OUT_201-300_CO2,vehicles_CAP_OUT_Etiqueta C,vehicles_CAP_OUT_Sin Etiqueta,vehicles_CAP_OUT_Etiqueta B,vehicles_CAP_OUT_Etiqueta ECO,vehicles_CAP_OUT_Etiqueta 0,vehicles_CAP_IN,vehicles_CAP_IN_Zona_Granada,vehicles_CAP_IN_Zona_Comunidad_de_Madrid,vehicles_CAP_IN_Extranjero,vehicles_CAP_IN_Zona_Andalucia_no_GR,vehicles_CAP_IN_Zona_Catalunia_y_Otras,vehicles_CAP_IN_Zona_Extremadura_y_Otras,vehicles_CAP_IN_Zona_Otras,vehicles_CAP_IN_5_seats,vehicles_CAP_IN_nan_seats,vehicles_CAP_IN_+5_seats,vehicles_CAP_IN_-5_seats,vehicles_CAP_IN_101-200_CO2,vehicles_CAP_IN_nan_CO2,vehicles_CAP_IN_+300_CO2,vehicles_CAP_IN_0-100_CO2,vehicles_CAP_IN_201-300_CO2,vehicles_CAP_IN_Etiqueta C,vehicles_CAP_IN_Sin Etiqueta,vehicles_CAP_IN_Etiqueta B,vehicles_CAP_IN_Etiqueta ECO,vehicles_CAP_IN_Etiqueta 0,vehicles_BUB_OUT,vehicles_BUB_OUT_Zona_Granada,vehicles_BUB_OUT_Zona_Comunidad_de_Madrid,vehicles_BUB_OUT_Extranjero,vehicles_BUB_OUT_Zona_Andalucia_no_GR,vehicles_BUB_OUT_Zona_Catalunia_y_Otras,vehicles_BUB_OUT_Zona_Extremadura_y_Otras,vehicles_BUB_OUT_Zona_Otras,vehicles_BUB_OUT_5_seats,vehicles_BUB_OUT_nan_seats,vehicles_BUB_OUT_+5_seats,vehicles_BUB_OUT_-5_seats,vehicles_BUB_OUT_101-200_CO2,vehicles_BUB_OUT_nan_CO2,vehicles_BUB_OUT_+300_CO2,vehicles_BUB_OUT_0-100_CO2,vehicles_BUB_OUT_201-300_CO2,vehicles_BUB_OUT_Etiqueta C,vehicles_BUB_OUT_Sin Etiqueta,vehicles_BUB_OUT_Etiqueta B,vehicles_BUB_OUT_Etiqueta ECO,vehicles_BUB_OUT_Etiqueta 0,vehicles_BUB_IN,vehicles_BUB_IN_Zona_Granada,vehicles_BUB_IN_Zona_Comunidad_de_Madrid,vehicles_BUB_IN_Extranjero,vehicles_BUB_IN_Zona_Andalucia_no_GR,vehicles_BUB_IN_Zona_Catalunia_y_Otras,vehicles_BUB_IN_Zona_Extremadura_y_Otras,vehicles_BUB_IN_Zona_Otras,vehicles_BUB_IN_5_seats,vehicles_BUB_IN_nan_seats,vehicles_BUB_IN_+5_seats,vehicles_BUB_IN_-5_seats,vehicles_BUB_IN_101-200_CO2,vehicles_BUB_IN_nan_CO2,vehicles_BUB_IN_+300_CO2,vehicles_BUB_IN_0-100_CO2,vehicles_BUB_IN_201-300_CO2,vehicles_BUB_IN_Etiqueta C,vehicles_BUB_IN_Sin Etiqueta,vehicles_BUB_IN_Etiqueta B,vehicles_BUB_IN_Etiqueta ECO,vehicles_BUB_IN_Etiqueta 0
2022-11-17 21:00:00,0.04,2.1,0.2,57.9,,9.5,0.3,0.2,0.0,9.5,89.8,2.16,163.7,852.8,CAP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,4,0,0,0,0,3,0,0,1,1,1,2,0,0,2,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-17 22:00:00,0.02,1.7,0.1,56.1,,9.1,0.1,0.1,0.0,9.7,91.7,2.5,159.7,853.0,CAP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-17 23:00:00,0.02,1.5,0.1,54.5,,5.6,0.1,0.1,0.0,10.0,92.5,2.54,161.2,852.9,CAP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,4,0,0,0,0,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18 00:00:00,0.05,1.2,0.1,52.6,,5.5,0.1,0.1,0.0,10.2,95.3,2.84,162.7,852.7,CAP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18 05:00:00,0.02,0.4,,62.9,,0.5,0.1,0.1,0.0,13.5,64.5,3.43,182.5,851.4,CAP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18 06:00:00,0.02,0.5,,62.8,,,0.1,0.1,0.0,13.1,65.9,4.48,248.7,851.2,CAP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18 07:00:00,0.0,1.0,0.2,63.7,,,0.2,0.2,0.0,12.9,63.5,4.45,212.3,850.8,CAP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,1,0,0,4,0,1,1,4,2,0,0,0,2,2,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,1,0,0,3,3,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0,1,2,0,0,11,11,0,0,0,0,0,0,8,0,2,1,2,8,0,1,0,2,4,5,0,0,7,2,3,0,0,1,1,0,2,0,3,2,3,1,0,2,1,4,1,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2022-11-18 08:00:00,0.04,3.0,1.1,60.5,,9.4,0.2,0.2,0.0,10.2,77.1,2.44,145.2,850.5,CAP,,20,9,1,4,1,2,3,0,8,4,5,3,4,14,0,1,1,4,9,6,1,0,24,18,1,2,3,0,0,0,17,2,1,4,10,13,0,1,0,12,8,4,0,0,34,24,1,5,4,0,0,0,18,5,3,8,10,21,0,3,0,12,15,7,0,0,37,29,3,2,2,1,0,0,27,2,4,4,15,19,0,3,0,14,10,12,1,0,21,16,1,2,0,1,1,0,13,2,1,5,8,12,0,0,1,7,6,8,0,0,21,18,0,0,3,0,0,0,15,0,0,6,4,15,0,2,0,3,8,10,0,0,10,4,1,4,0,1,0,0,5,4,0,1,3,5,0,1,1,2,6,2,0,0,11,9,0,0,2,0,0,0,8,0,1,2,6,4,0,1,0,3,5,3,0,0
2022-11-18 09:00:00,0.02,2.1,0.2,68.3,,2.6,0.1,0.1,0.0,9.1,78.3,4.25,91.1,850.9,CAP,,24,10,3,8,2,1,0,0,14,7,0,3,8,14,0,2,0,5,10,7,1,1,25,17,1,4,2,1,0,0,18,4,0,3,11,12,0,1,1,10,10,4,0,1,27,19,3,2,1,2,0,0,16,2,3,6,13,8,0,2,4,15,7,5,0,0,40,24,4,5,4,2,1,0,28,5,1,6,14,21,0,4,1,12,15,13,0,0,26,16,2,3,3,1,1,0,20,3,0,3,6,16,0,3,1,4,12,10,0,0,29,22,1,0,5,1,0,0,21,0,3,5,8,18,0,1,2,7,12,10,0,0,11,4,1,2,0,2,2,0,6,2,1,2,5,4,0,2,0,2,4,5,0,0,15,13,1,0,1,0,0,0,11,0,2,2,4,9,0,0,2,5,7,3,0,0
2022-11-18 10:00:00,0.0,0.9,0.1,82.1,,2.0,0.2,0.2,0.0,8.2,68.7,6.83,158.8,851.2,CAP,,32,10,2,9,6,2,3,0,13,8,3,8,11,15,0,3,3,10,12,9,1,0,33,18,1,2,5,4,3,0,23,1,2,7,13,14,0,3,3,13,8,11,1,0,33,18,1,7,1,4,2,0,19,7,1,6,9,19,0,4,1,10,17,6,0,0,47,27,2,2,12,2,2,0,36,2,3,6,14,23,0,7,3,15,15,16,0,1,24,14,2,1,6,0,1,0,16,1,1,6,11,10,0,2,1,8,11,4,1,0,22,14,2,1,5,0,0,0,11,1,1,9,8,11,0,2,1,7,10,5,0,0,20,7,2,3,5,3,0,0,13,3,0,4,7,7,0,5,1,8,5,5,2,0,23,13,2,3,4,1,0,0,15,3,2,3,5,14,0,3,1,6,12,5,0,0
2022-11-18 11:00:00,0.0,0.7,0.1,82.1,,15.0,0.1,0.1,0.0,7.4,78.9,9.91,113.8,850.5,CAP,,31,14,2,10,2,1,2,0,10,9,2,10,9,18,0,2,2,9,15,7,0,0,58,39,1,5,6,6,1,0,37,5,5,11,33,22,0,3,0,25,15,17,1,0,50,30,5,6,3,4,2,0,25,5,2,18,30,16,0,3,1,23,15,12,0,0,41,21,3,5,6,1,5,0,26,5,2,8,15,20,0,3,3,13,16,12,0,0,34,16,4,3,8,1,2,0,20,3,3,8,20,11,0,1,2,13,9,11,1,0,49,37,1,2,6,3,0,0,33,2,2,12,21,24,0,3,1,12,19,18,0,0,21,6,2,5,3,4,1,0,8,5,0,8,10,7,0,2,2,8,6,6,1,0,52,34,3,5,6,4,0,0,28,5,2,17,25,24,0,2,1,15,18,19,0,0
2022-11-18 12:00:00,0.0,0.9,0.5,84.4,,18.9,0.1,0.1,0.0,9.9,54.7,10.07,151.8,849.0,CAP,,45,17,7,10,2,7,2,0,25,10,2,8,20,19,0,5,1,16,18,10,1,0,65,30,7,2,16,3,7,0,50,2,6,7,32,25,0,4,4,26,12,24,2,1,51,28,4,3,10,3,3,0,35,3,7,6,26,20,0,4,1,20,12,17,2,0,52,27,7,6,5,5,2,0,35,6,4,7,27,21,0,2,2,17,19,14,2,0,41,24,4,4,7,2,0,0,22,4,5,10,14,25,0,2,0,9,15,16,1,0,42,26,2,1,9,3,1,0,21,1,6,14,14,20,0,4,4,16,12,14,0,0,30,13,3,6,4,1,3,0,18,5,0,7,11,17,0,2,0,9,12,8,0,1,36,18,2,0,10,4,2,0,26,0,6,4,16,15,0,4,1,14,6,16,0,0
2022-11-18 13:00:00,0.0,1.8,0.4,80.5,,22.4,0.5,0.5,0.0,9.7,57.2,6.04,164.7,848.8,CAP,,45,23,2,9,6,3,2,0,21,9,5,10,18,23,0,1,3,18,15,12,0,0,71,33,8,5,16,3,6,0,55,5,4,7,41,22,0,5,3,36,11,23,0,1,61,33,7,7,10,1,3,0,42,7,3,9,28,26,0,4,3,25,17,16,2,1,42,25,2,7,6,1,1,0,25,7,5,5,17,18,0,3,4,20,16,5,1,0,38,25,4,1,6,2,0,0,26,1,3,8,12,18,0,4,4,14,16,8,0,0,38,24,3,4,3,1,3,0,26,3,3,6,22,13,0,1,2,20,10,8,0,0,16,9,1,3,2,1,0,0,9,3,2,2,6,9,0,1,0,6,6,4,0,0,48,28,6,3,8,0,3,0,35,3,2,8,26,16,0,1,5,23,9,15,1,0
2022-11-18 14:00:00,0.06,3.5,0.4,72.0,,11.3,0.4,0.3,0.1,7.5,77.9,2.73,160.8,849.3,CAP,,51,29,5,4,6,2,5,0,30,4,1,16,24,20,0,5,2,18,16,14,3,0,88,39,7,7,23,5,7,0,63,5,10,10,37,37,0,9,5,34,16,31,6,1,61,34,7,5,7,5,3,0,40,4,9,8,25,25,0,7,4,27,14,17,3,0,52,33,3,5,8,2,1,0,34,5,3,10,24,22,0,4,2,20,17,12,3,0,29,18,2,4,2,3,0,0,14,4,1,10,13,12,0,2,2,8,9,11,1,0,46,26,2,3,9,1,5,0,34,2,3,7,19,21,0,4,2,20,13,13,0,0,26,14,0,3,5,3,1,0,11,3,4,8,11,11,0,3,1,10,9,6,1,0,41,17,2,4,10,2,6,0,28,3,4,6,18,18,0,4,1,20,12,9,0,0
2022-11-18 15:00:00,0.03,4.2,0.6,69.6,,12.9,0.3,0.1,0.1,7.4,80.2,2.51,161.4,848.6,CAP,,55,27,4,9,7,3,5,0,37,8,7,3,24,28,0,1,2,20,19,14,2,0,56,27,5,8,9,4,3,0,31,7,11,7,22,29,0,3,2,21,18,16,1,0,53,26,0,8,10,3,6,0,27,7,13,6,20,27,0,4,2,16,17,20,0,0,48,29,5,3,5,2,4,0,36,3,4,5,20,25,0,1,2,22,14,11,1,0,30,14,2,2,9,1,2,0,20,2,2,6,11,15,0,1,3,14,8,7,1,0,31,11,5,3,6,2,4,0,15,3,8,5,11,16,0,4,0,13,7,10,1,0,28,8,3,6,5,3,3,0,16,5,2,5,9,14,0,3,2,13,10,5,0,0,39,13,5,4,7,4,6,0,26,4,6,3,18,19,0,2,0,16,11,11,1,0
2022-11-18 16:00:00,0.04,3.2,1.2,71.0,,5.4,1.0,1.0,0.0,7.7,75.1,2.8,173.1,849.1,CAP,,56,26,5,7,9,4,5,0,39,6,3,8,21,26,0,6,3,24,17,15,0,0,62,36,4,1,19,0,2,0,52,1,5,4,29,29,0,4,0,20,17,22,3,0,47,21,7,6,8,3,2,0,37,6,3,1,21,24,0,2,0,15,13,16,3,0,46,22,5,8,10,1,0,0,31,8,1,6,18,23,0,2,3,20,13,12,0,1,26,18,1,3,3,1,0,0,18,3,3,2,10,13,0,2,1,10,11,5,0,0,40,20,6,1,9,2,2,0,26,1,10,3,21,17,0,2,0,11,10,16,3,0,18,8,2,5,2,1,0,0,10,5,2,1,8,9,0,1,0,7,8,3,0,0,38,14,7,3,10,2,2,0,28,3,5,2,22,16,0,0,0,15,7,14,2,0
2022-11-18 17:00:00,0.05,2.7,0.4,76.4,,6.0,0.5,0.5,0.0,8.3,58.5,3.78,150.0,849.1,CAP,,45,19,1,10,8,5,2,0,28,7,4,6,17,21,0,3,4,13,20,9,3,0,87,33,4,7,33,4,6,0,68,7,8,4,35,39,0,10,3,36,21,23,7,0,49,16,3,7,15,6,2,0,33,7,5,4,16,24,0,9,0,17,14,14,3,1,23,15,2,2,4,0,0,0,15,2,4,2,8,13,0,1,1,7,8,6,2,0,42,23,5,4,8,0,2,0,27,3,9,3,20,16,0,4,2,20,11,9,1,1,44,26,4,3,8,1,2,0,31,3,2,8,17,21,0,5,1,17,15,8,3,1,14,4,1,3,1,3,2,0,8,3,1,2,8,4,0,2,0,8,3,2,1,0,53,19,5,4,19,4,2,0,40,4,5,4,22,22,0,6,3,20,15,12,5,1
2022-11-18 18:00:00,0.01,1.7,0.3,82.6,,8.7,0.2,0.1,0.1,6.7,51.3,6.18,130.3,849.7,CAP,,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,17,9,0,1,4,1,2,0,14,0,1,2,8,6,0,2,1,7,4,4,2,0,9,5,0,2,1,0,1,0,4,2,1,2,4,4,0,1,0,6,2,1,0,0,4,4,0,0,0,0,0,0,3,0,0,1,1,2,0,1,0,2,1,1,0,0,19,11,3,1,3,1,0,0,12,1,2,4,5,10,0,1,3,4,8,6,1,0,33,14,2,1,12,1,3,0,26,1,4,2,14,11,0,6,2,14,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,6,0,1,0,9,2,0,0,4,4,0,3,0,4,2,3,2,0
2022-11-18 19:00:00,0.01,1.8,0.4,81.2,,7.6,0.3,0.1,0.1,6.3,51.8,5.42,93.0,850.7,CAP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,1,0,4,0,0,0,14,0,1,1,8,7,0,1,0,7,5,4,0,0,15,5,0,0,9,0,1,0,11,0,1,3,7,4,0,2,2,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18 20:00:00,0.02,1.8,0.4,80.5,,7.6,0.2,0.0,0.2,5.9,51.8,5.31,114.9,851.8,CAP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,1,3,0,1,0,8,1,1,2,2,7,0,3,0,2,6,2,2,0,9,4,1,0,3,1,0,0,8,0,0,1,5,3,0,0,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18 21:00:00,0.03,2.1,0.4,81.6,,9.1,0.3,0.1,0.2,5.7,51.0,5.81,126.7,852.4,CAP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,3,0,0,1,1,3,0,0,0,1,2,1,0,0,3,0,0,0,3,0,0,0,3,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18 22:00:00,0.03,1.8,0.4,80.7,,7.2,0.2,0.0,0.2,5.3,53.9,5.58,156.6,852.4,CAP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,3,1,0,0,1,3,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18 23:00:00,0.0,1.4,0.2,81.4,,0.9,0.3,0.3,0.0,5.6,49.4,3.89,267.0,852.0,CAP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,2,0,1,0,0,3,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
