date,vehicles_CAP_OUT,vehicles_CAP_OUT_Zona_Granada,vehicles_CAP_OUT_Zona_Catalunia_y_Otras,vehicles_CAP_OUT_Zona_Andalucia_no_GR,vehicles_CAP_OUT_Extranjero,vehicles_CAP_OUT_Zona_Comunidad_de_Madrid,vehicles_CAP_OUT_Zona_Extremadura_y_Otras,vehicles_CAP_OUT_Zona_Otras,vehicles_CAP_OUT_5_seats,vehicles_CAP_OUT_+5_seats,vehicles_CAP_OUT_-5_seats,vehicles_CAP_OUT_nan_seats,vehicles_CAP_OUT_101-200_CO2,vehicles_CAP_OUT_0-100_CO2,vehicles_CAP_OUT_nan_CO2,vehicles_CAP_OUT_201-300_CO2,vehicles_CAP_OUT_+300_CO2,vehicles_CAP_IN,vehicles_CAP_IN_Zona_Granada,vehicles_CAP_IN_Zona_Catalunia_y_Otras,vehicles_CAP_IN_Zona_Andalucia_no_GR,vehicles_CAP_IN_Extranjero,vehicles_CAP_IN_Zona_Comunidad_de_Madrid,vehicles_CAP_IN_Zona_Extremadura_y_Otras,vehicles_CAP_IN_Zona_Otras,vehicles_CAP_IN_5_seats,vehicles_CAP_IN_+5_seats,vehicles_CAP_IN_-5_seats,vehicles_CAP_IN_nan_seats,vehicles_CAP_IN_101-200_CO2,vehicles_CAP_IN_0-100_CO2,vehicles_CAP_IN_nan_CO2,vehicles_CAP_IN_201-300_CO2,vehicles_CAP_IN_+300_CO2,vehicles_PAM_1_OUT,vehicles_PAM_1_OUT_Zona_Granada,vehicles_PAM_1_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_1_OUT_Zona_Andalucia_no_GR,vehicles_PAM_1_OUT_Extranjero,vehicles_PAM_1_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_1_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_1_OUT_Zona_Otras,vehicles_PAM_1_OUT_5_seats,vehicles_PAM_1_OUT_+5_seats,vehicles_PAM_1_OUT_-5_seats,vehicles_PAM_1_OUT_nan_seats,vehicles_PAM_1_OUT_101-200_CO2,vehicles_PAM_1_OUT_0-100_CO2,vehicles_PAM_1_OUT_nan_CO2,vehicles_PAM_1_OUT_201-300_CO2,vehicles_PAM_1_OUT_+300_CO2,vehicles_PAM_1_IN,vehicles_PAM_1_IN_Zona_Granada,vehicles_PAM_1_IN_Zona_Catalunia_y_Otras,vehicles_PAM_1_IN_Zona_Andalucia_no_GR,vehicles_PAM_1_IN_Extranjero,vehicles_PAM_1_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_1_IN_Zona_Extremadura_y_Otras,vehicles_PAM_1_IN_Zona_Otras,vehicles_PAM_1_IN_5_seats,vehicles_PAM_1_IN_+5_seats,vehicles_PAM_1_IN_-5_seats,vehicles_PAM_1_IN_nan_seats,vehicles_PAM_1_IN_101-200_CO2,vehicles_PAM_1_IN_0-100_CO2,vehicles_PAM_1_IN_nan_CO2,vehicles_PAM_1_IN_201-300_CO2,vehicles_PAM_1_IN_+300_CO2,vehicles_PAM_2_OUT,vehicles_PAM_2_OUT_Zona_Granada,vehicles_PAM_2_OUT_Zona_Catalunia_y_Otras,vehicles_PAM_2_OUT_Zona_Andalucia_no_GR,vehicles_PAM_2_OUT_Extranjero,vehicles_PAM_2_OUT_Zona_Comunidad_de_Madrid,vehicles_PAM_2_OUT_Zona_Extremadura_y_Otras,vehicles_PAM_2_OUT_Zona_Otras,vehicles_PAM_2_OUT_5_seats,vehicles_PAM_2_OUT_+5_seats,vehicles_PAM_2_OUT_-5_seats,vehicles_PAM_2_OUT_nan_seats,vehicles_PAM_2_OUT_101-200_CO2,vehicles_PAM_2_OUT_0-100_CO2,vehicles_PAM_2_OUT_nan_CO2,vehicles_PAM_2_OUT_201-300_CO2,vehicles_PAM_2_OUT_+300_CO2,vehicles_PAM_2_IN,vehicles_PAM_2_IN_Zona_Granada,vehicles_PAM_2_IN_Zona_Catalunia_y_Otras,vehicles_PAM_2_IN_Zona_Andalucia_no_GR,vehicles_PAM_2_IN_Extranjero,vehicles_PAM_2_IN_Zona_Comunidad_de_Madrid,vehicles_PAM_2_IN_Zona_Extremadura_y_Otras,vehicles_PAM_2_IN_Zona_Otras,vehicles_PAM_2_IN_5_seats,vehicles_PAM_2_IN_+5_seats,vehicles_PAM_2_IN_-5_seats,vehicles_PAM_2_IN_nan_seats,vehicles_PAM_2_IN_101-200_CO2,vehicles_PAM_2_IN_0-100_CO2,vehicles_PAM_2_IN_nan_CO2,vehicles_PAM_2_IN_201-300_CO2,vehicles_PAM_2_IN_+300_CO2,vehicles_BUB_OUT,vehicles_BUB_OUT_Zona_Granada,vehicles_BUB_OUT_Zona_Catalunia_y_Otras,vehicles_BUB_OUT_Zona_Andalucia_no_GR,vehicles_BUB_OUT_Extranjero,vehicles_BUB_OUT_Zona_Comunidad_de_Madrid,vehicles_BUB_OUT_Zona_Extremadura_y_Otras,vehicles_BUB_OUT_Zona_Otras,vehicles_BUB_OUT_5_seats,vehicles_BUB_OUT_+5_seats,vehicles_BUB_OUT_-5_seats,vehicles_BUB_OUT_nan_seats,vehicles_BUB_OUT_101-200_CO2,vehicles_BUB_OUT_0-100_CO2,vehicles_BUB_OUT_nan_CO2,vehicles_BUB_OUT_201-300_CO2,vehicles_BUB_OUT_+300_CO2,vehicles_BUB_IN,vehicles_BUB_IN_Zona_Granada,vehicles_BUB_IN_Zona_Catalunia_y_Otras,vehicles_BUB_IN_Zona_Andalucia_no_GR,vehicles_BUB_IN_Extranjero,vehicles_BUB_IN_Zona_Comunidad_de_Madrid,vehicles_BUB_IN_Zona_Extremadura_y_Otras,vehicles_BUB_IN_Zona_Otras,vehicles_BUB_IN_5_seats,vehicles_BUB_IN_+5_seats,vehicles_BUB_IN_-5_seats,vehicles_BUB_IN_nan_seats,vehicles_BUB_IN_101-200_CO2,vehicles_BUB_IN_0-100_CO2,vehicles_BUB_IN_nan_CO2,vehicles_BUB_IN_201-300_CO2,vehicles_BUB_IN_+300_CO2
2022-07-24 08:00:00+00:00,19,9,1,5,1,3,0,0,9,5,4,1,2,3,13,1,0,16,13,1,1,1,0,0,0,10,2,3,1,3,1,10,2,0,15,6,1,2,2,2,2,0,9,1,4,1,3,3,8,1,0,11,8,0,3,0,0,0,0,10,1,0,0,5,0,5,1,0,10,6,1,2,0,0,1,0,7,0,3,0,3,1,6,0,0,21,13,1,3,1,2,1,0,16,2,3,0,4,3,14,0,0,14,3,1,2,5,2,1,0,6,1,2,5,3,0,11,0,0,14,8,1,1,4,0,0,0,7,2,1,4,5,0,8,1,0
2022-07-24 09:00:00+00:00,28,14,2,3,2,2,5,0,19,6,1,2,16,4,8,0,0,26,16,2,4,1,2,1,0,22,2,1,1,10,3,13,0,0,33,11,4,4,6,1,7,0,24,2,1,6,10,3,18,2,0,36,14,3,2,8,5,4,0,22,1,6,7,16,3,16,1,0,22,12,2,2,3,2,1,0,13,3,3,3,9,1,12,0,0,40,18,6,6,3,2,5,0,30,4,3,3,19,3,18,0,0,32,11,2,2,8,5,4,0,19,2,3,8,15,1,14,2,0,24,11,2,4,2,4,1,0,15,3,4,2,8,2,14,0,0
2022-07-24 10:00:00+00:00,62,33,3,9,0,6,11,0,50,7,5,0,32,4,26,0,0,51,34,3,4,6,2,2,0,37,4,5,5,17,4,30,0,0,67,21,5,14,11,8,8,0,47,4,5,11,38,5,23,1,0,42,21,3,8,6,1,3,0,30,5,2,5,17,1,23,1,0,30,15,3,3,8,0,1,0,22,1,0,7,10,1,18,1,0,68,31,3,12,4,9,9,0,56,6,2,4,36,6,24,2,0,67,23,6,10,16,4,8,0,40,7,4,16,32,3,32,0,0,34,21,3,3,5,2,0,0,24,3,3,4,14,1,18,1,0
2022-07-24 11:00:00+00:00,61,26,0,19,4,6,6,0,49,4,4,4,22,6,33,0,0,35,20,1,5,2,3,4,0,30,1,2,2,17,1,17,0,0,91,28,6,23,20,5,9,0,62,6,3,20,38,6,46,1,0,48,20,2,9,5,9,3,0,33,10,0,5,23,5,19,1,0,31,12,3,5,5,3,3,0,20,6,0,5,17,2,12,0,0,76,26,4,20,12,9,5,0,55,8,3,10,34,4,38,0,0,62,13,1,13,19,8,8,0,35,4,5,18,25,4,32,1,0,38,21,2,4,7,1,3,0,29,1,1,7,14,6,18,0,0
2022-07-24 12:00:00+00:00,58,24,1,15,4,4,10,0,46,5,3,4,29,6,23,0,0,55,26,2,16,2,6,3,0,47,3,3,2,25,10,20,0,0,82,24,6,25,13,3,11,0,53,10,7,12,32,7,43,0,0,83,27,5,26,12,9,4,0,57,9,5,12,38,5,38,2,0,40,12,3,9,7,7,2,0,27,4,2,7,17,5,17,1,0,65,27,0,19,5,6,8,0,53,4,3,5,32,5,27,1,0,62,12,5,13,21,5,6,0,27,7,7,21,21,6,35,0,0,38,10,2,9,8,6,3,0,28,2,0,8,16,4,18,0,0
2022-07-24 13:00:00+00:00,43,23,5,11,1,2,1,0,38,1,3,1,23,7,13,0,0,62,30,4,17,4,4,3,0,50,3,5,4,28,7,26,1,0,47,12,6,6,7,8,8,0,34,3,3,7,21,3,23,0,0,91,47,7,20,5,11,1,0,81,2,3,5,47,8,36,0,0,40,13,4,7,10,4,2,0,25,1,5,9,16,3,20,1,0,33,10,6,8,3,2,4,0,26,3,1,3,15,2,15,1,0,30,9,5,5,5,5,1,0,23,1,1,5,11,5,13,1,0,67,22,5,18,13,5,4,0,46,4,4,13,28,6,31,2,0
2022-07-24 14:00:00+00:00,33,23,1,4,3,1,1,0,27,2,1,3,11,4,18,0,0,44,17,3,15,1,6,2,0,37,5,1,1,18,5,20,1,0,32,14,5,3,5,4,1,0,24,2,1,5,10,4,18,0,0,49,20,3,13,2,10,1,0,40,5,2,2,22,3,21,3,0,38,14,7,6,5,3,3,0,26,5,2,5,19,2,16,1,0,36,18,1,3,10,2,2,0,24,2,0,10,12,2,22,0,0,29,12,1,1,12,2,1,0,15,1,1,12,7,1,21,0,0,32,8,4,10,5,2,3,0,19,4,4,5,11,6,14,1,0
2022-07-24 15:00:00+00:00,54,19,2,20,4,7,2,0,43,4,3,4,25,5,24,0,0,27,9,0,9,1,5,3,0,20,2,4,1,14,2,11,0,0,77,27,6,20,14,6,4,0,51,11,1,14,33,3,38,3,0,25,6,4,6,3,3,3,0,16,2,4,3,11,3,10,1,0,18,5,2,3,4,1,3,0,12,1,1,4,7,1,10,0,0,37,14,1,13,6,2,1,0,29,2,0,6,16,5,16,0,0,49,14,3,10,12,5,5,0,31,3,3,12,20,3,25,1,0,28,10,0,7,3,5,3,0,20,1,4,3,15,2,11,0,0
2022-07-24 16:00:00+00:00,75,25,3,27,4,12,4,0,59,7,6,3,34,7,30,3,1,19,7,2,3,3,2,2,0,13,1,3,2,9,3,7,0,0,97,30,7,23,21,8,8,0,53,9,14,21,33,8,50,5,1,25,5,3,7,3,5,2,0,18,1,3,3,8,2,14,1,0,26,8,2,6,8,2,0,0,15,1,2,8,8,1,17,0,0,75,20,1,24,14,13,2,1,49,7,6,13,27,5,41,2,0,54,10,6,17,12,5,4,0,29,8,5,12,21,5,25,3,0,20,5,3,2,7,2,1,0,10,3,0,7,4,4,12,0,0
2022-07-24 17:00:00+00:00,58,28,3,18,4,3,2,0,47,3,4,4,28,4,24,1,1,30,15,1,7,0,4,3,0,23,3,4,0,12,5,13,0,0,96,42,9,19,15,7,4,0,64,13,7,12,41,11,42,1,1,31,11,0,7,5,4,3,1,21,5,0,5,12,4,15,0,0,36,14,3,7,5,5,2,0,24,6,2,4,14,2,18,2,0,101,49,4,20,14,10,4,0,73,13,2,13,42,10,47,1,1,57,18,5,11,15,4,4,0,36,3,5,13,22,8,26,0,1,25,8,1,5,5,4,2,0,15,3,2,5,9,2,14,0,0
2022-07-24 18:00:00+00:00,42,14,2,13,3,7,3,0,33,1,5,3,21,6,14,1,0,19,14,1,1,0,2,1,0,14,3,2,0,5,3,10,1,0,81,35,7,14,15,6,4,0,53,9,5,14,41,4,34,2,0,35,20,3,4,4,3,1,0,21,8,2,4,9,3,23,0,0,20,13,0,4,2,1,0,0,9,8,1,2,7,1,12,0,0,53,22,3,11,8,6,3,0,36,3,6,8,27,4,21,1,0,54,15,2,11,17,7,2,0,33,1,4,16,24,4,26,0,0,24,11,2,1,5,3,2,0,14,4,1,5,9,2,13,0,0
2022-07-24 19:00:00+00:00,33,21,1,5,0,4,2,0,23,8,2,0,18,3,12,0,0,41,28,4,3,2,3,1,0,32,3,4,2,21,2,18,0,0,79,33,2,16,16,10,0,2,50,7,8,14,32,12,34,1,0,46,28,4,6,3,5,0,0,36,5,2,3,23,4,19,0,0,36,22,5,1,4,3,1,0,29,3,0,4,18,1,16,1,0,81,45,5,17,4,8,2,0,65,9,3,4,34,5,42,0,0,27,10,5,2,5,3,2,0,17,3,2,5,10,3,14,0,0,32,19,4,3,3,3,0,0,27,2,0,3,16,2,14,0,0
2022-07-24 20:00:00+00:00,32,21,1,4,1,4,0,1,28,1,2,1,10,2,19,1,0,29,8,2,6,1,9,3,0,25,2,1,1,18,1,9,1,0,72,33,9,13,11,2,4,0,51,5,5,11,30,5,36,1,0,42,22,2,7,3,7,1,0,31,7,1,3,22,3,14,3,0,40,16,3,7,6,7,1,0,26,5,3,6,18,2,19,1,0,73,43,2,15,4,3,5,1,60,6,3,4,32,5,35,1,0,32,13,3,4,5,2,5,0,23,2,2,5,10,2,20,0,0,37,9,4,6,4,11,3,0,26,3,4,4,22,2,13,0,0
2022-07-24 21:00:00+00:00,21,14,2,2,2,0,1,0,18,1,0,2,8,0,12,1,0,17,11,1,1,3,0,1,0,11,2,1,3,5,4,8,0,0,12,6,1,1,1,1,2,0,7,3,1,1,5,2,4,1,0,20,12,0,3,3,2,0,0,15,2,1,2,4,3,12,1,0,10,6,0,0,2,2,0,0,7,0,1,2,5,1,4,0,0,32,19,1,6,3,2,1,0,23,5,2,2,16,2,14,0,0,14,5,1,2,3,1,2,0,11,0,0,3,5,1,7,1,0,12,8,0,1,2,0,1,0,10,0,0,2,5,3,4,0,0
2022-07-25 00:00:00+00:00,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25 07:00:00+00:00,14,10,1,0,2,1,0,0,10,2,0,2,5,1,8,0,0,12,10,1,1,0,0,0,0,6,4,2,0,0,2,10,0,0,22,12,2,1,4,3,0,0,13,1,4,4,8,1,13,0,0,21,10,1,5,4,1,0,0,13,3,2,3,11,1,9,0,0,13,7,2,1,2,1,0,0,7,2,2,2,4,2,6,1,0,27,18,2,4,2,1,0,0,20,3,2,2,13,0,14,0,0,17,10,2,0,5,0,0,0,10,1,2,4,2,1,14,0,0,6,6,0,0,0,0,0,0,5,1,0,0,1,0,5,0,0
2022-07-25 08:00:00+00:00,18,12,1,1,1,2,1,0,13,0,4,1,6,1,11,0,0,21,15,1,2,1,1,1,0,11,1,8,1,11,4,6,0,0,46,25,4,1,11,3,2,0,30,2,3,11,20,0,26,0,0,22,13,0,1,2,5,1,0,10,2,9,1,14,2,6,0,0,20,11,3,0,1,4,1,0,8,3,8,1,14,3,3,0,0,42,30,1,2,3,6,0,0,31,2,6,3,16,1,25,0,0,22,9,1,1,9,1,1,0,10,0,3,9,4,2,16,0,0,13,8,0,2,1,2,0,0,8,1,3,1,8,2,3,0,0
2022-07-25 09:00:00+00:00,26,15,0,1,3,4,3,0,19,2,2,3,11,3,11,1,0,19,12,0,2,2,1,2,0,12,3,2,2,7,1,11,0,0,55,24,3,8,13,6,1,0,33,3,7,12,15,5,33,2,0,24,9,1,6,4,3,1,0,16,0,4,4,14,2,8,0,0,25,13,4,2,3,2,1,0,15,2,5,3,9,1,15,0,0,60,35,3,8,6,6,2,0,45,4,5,6,21,5,31,3,0,29,8,2,3,10,4,2,0,18,1,0,10,12,2,15,0,0,19,9,0,1,5,3,1,0,10,2,2,5,4,2,13,0,0
2022-07-25 10:00:00+00:00,47,20,1,12,1,8,5,0,38,3,5,1,34,1,12,0,0,31,19,1,5,1,4,1,0,22,1,7,1,14,1,16,0,0,61,21,8,6,14,7,5,0,39,6,3,13,28,3,29,1,0,47,23,2,6,4,5,7,0,35,3,5,4,23,4,19,1,0,33,19,3,4,2,3,2,0,24,4,4,1,16,3,12,2,0,84,37,7,16,6,9,9,0,59,10,9,6,46,6,30,2,0,66,21,9,9,13,6,8,0,45,5,4,12,34,6,26,0,0,31,15,3,6,3,2,2,0,19,2,7,3,15,1,14,1,0
2022-07-25 11:00:00+00:00,46,27,2,5,0,6,6,0,40,0,6,0,20,4,21,1,0,52,29,1,10,3,6,3,0,35,2,12,3,24,4,23,1,0,67,28,4,11,8,9,7,0,47,2,10,8,35,5,26,1,0,86,34,10,15,9,15,3,0,65,3,9,9,46,4,33,3,0,58,22,6,7,15,7,1,0,33,0,10,15,26,1,29,2,0,53,20,1,9,4,11,8,0,44,1,4,4,26,5,21,1,0,43,8,2,6,13,6,8,0,26,0,4,13,14,4,24,1,0,49,19,2,8,9,7,4,0,32,1,8,8,26,2,20,1,0
2022-07-25 12:00:00+00:00,39,20,2,8,2,5,2,0,29,2,6,2,19,3,16,1,0,64,33,5,10,2,5,9,0,46,4,12,2,34,4,25,1,0,46,20,8,4,7,5,2,0,29,3,7,7,20,7,17,2,0,85,29,12,15,5,16,8,0,69,6,5,5,47,5,32,1,0,69,26,5,12,12,9,5,0,45,5,8,11,37,4,27,1,0,54,21,1,9,7,12,4,0,37,4,6,7,24,8,19,3,0,45,15,3,6,12,5,3,1,28,0,6,11,22,3,19,1,0,73,28,6,12,10,7,10,0,50,6,7,10,35,2,36,0,0
2022-07-25 13:00:00+00:00,41,22,3,7,3,2,4,0,25,4,9,3,22,1,18,0,0,64,28,3,12,5,14,2,0,51,5,5,3,33,5,25,1,0,61,22,4,6,12,8,9,0,39,3,8,11,28,4,29,0,0,76,34,6,16,4,9,7,0,56,8,10,2,31,11,33,1,0,71,23,6,11,12,11,8,0,46,5,9,11,28,8,34,1,0,56,24,4,9,6,7,6,0,36,9,5,6,23,4,29,0,0,48,12,5,2,14,9,6,0,22,6,6,14,22,2,23,1,0,73,25,3,12,9,17,7,0,56,3,7,7,38,6,28,1,0
2022-07-25 14:00:00+00:00,28,11,1,8,2,4,2,0,18,4,4,2,18,2,7,1,0,46,22,4,9,0,7,4,0,38,6,2,0,22,7,14,3,0,36,13,4,5,7,6,1,0,21,4,4,7,14,3,17,2,0,64,29,8,8,8,5,6,0,46,9,1,8,21,4,38,1,0,64,23,6,6,16,6,7,0,39,4,5,16,22,4,36,2,0,36,9,10,6,5,4,2,0,25,3,3,5,19,6,10,1,0,32,10,4,3,7,4,4,0,20,5,1,6,18,2,12,0,0,56,25,8,5,6,5,7,0,44,5,1,6,21,6,27,2,0
2022-07-25 15:00:00+00:00,34,12,2,8,1,11,0,0,25,3,6,0,21,2,11,0,0,28,9,2,9,1,5,2,0,22,2,3,1,12,1,15,0,0,52,12,9,5,6,15,5,0,37,5,4,6,26,6,19,1,0,43,21,3,9,6,4,0,0,33,1,3,6,13,2,28,0,0,38,15,3,7,6,5,2,0,26,1,5,6,15,1,22,0,0,35,9,4,7,1,11,3,0,28,1,5,1,21,5,8,1,0,29,11,2,4,5,6,1,0,19,1,5,4,13,4,11,1,0,26,4,3,7,4,6,2,0,19,2,2,3,11,1,14,0,0
2022-07-25 16:00:00+00:00,44,21,4,5,5,7,2,0,30,5,5,4,17,6,19,2,0,24,13,5,1,1,2,2,0,15,4,4,1,8,4,11,1,0,58,24,7,7,9,7,4,0,42,1,6,9,23,7,27,1,0,43,25,4,4,4,5,1,0,31,4,5,3,20,6,17,0,0,34,13,3,7,9,1,1,0,17,2,6,9,10,6,18,0,0,47,17,3,5,13,8,1,0,33,2,0,12,18,2,27,0,0,34,14,4,3,6,6,1,0,22,1,5,6,12,6,16,0,0,31,16,3,3,2,5,2,0,24,4,1,2,13,3,14,1,0
2022-07-25 17:00:00+00:00,35,16,1,8,1,4,5,0,28,3,3,1,18,2,15,0,0,36,19,2,6,5,2,2,0,25,4,3,4,12,4,19,1,0,58,18,10,9,11,6,4,0,37,7,5,9,28,5,24,1,0,36,15,5,5,5,2,3,1,27,3,2,4,19,3,12,2,0,26,6,2,2,9,5,1,1,15,2,0,9,11,2,12,1,0,49,19,5,8,9,5,3,0,35,2,4,8,21,5,23,0,0,36,8,2,4,13,4,5,0,19,3,2,12,12,2,21,1,0,29,10,2,6,5,3,3,0,21,1,3,4,12,4,11,2,0
2022-07-25 18:00:00+00:00,25,14,4,1,3,3,0,0,18,1,3,3,9,6,10,0,0,31,18,3,6,2,1,1,0,21,4,4,2,7,3,20,1,0,52,23,6,2,13,7,0,1,32,4,3,13,17,6,29,0,0,40,24,3,5,4,2,2,0,32,2,2,4,15,3,20,2,0,32,16,5,3,4,2,2,0,24,3,1,4,10,4,16,2,0,42,18,4,4,7,7,2,0,32,2,1,7,19,3,20,0,0,31,11,2,1,11,4,2,0,16,1,3,11,10,3,18,0,0,35,16,3,6,7,2,1,0,24,3,1,7,10,3,20,2,0
2022-07-25 19:00:00+00:00,39,19,4,5,6,2,3,0,27,2,4,6,10,3,24,2,0,41,27,4,4,0,3,3,0,36,1,4,0,16,3,21,1,0,47,21,6,2,10,4,3,1,27,4,6,10,17,4,23,3,0,50,26,3,7,9,2,3,0,34,4,3,9,10,4,35,1,0,36,17,2,3,8,1,5,0,21,4,3,8,12,2,22,0,0,35,17,4,0,8,1,5,0,26,0,1,8,11,4,19,1,0,10,0,3,2,2,0,3,0,5,2,1,2,4,1,4,1,0,26,11,4,3,4,2,2,0,20,1,2,3,9,3,14,0,0
2022-07-25 20:00:00+00:00,13,10,0,1,1,1,0,0,10,0,2,1,6,0,7,0,0,33,20,0,6,3,4,0,0,23,3,4,3,11,1,20,1,0,26,11,0,3,4,5,3,0,17,1,4,4,10,3,12,1,0,37,22,3,5,3,3,1,0,28,4,2,3,17,2,18,0,0,30,11,2,5,6,4,2,0,21,3,0,6,11,1,18,0,0,38,18,2,9,1,7,1,0,29,2,6,1,19,1,18,0,0,20,9,1,3,5,1,1,0,11,0,4,5,5,1,14,0,0,30,20,0,3,5,2,0,0,22,1,2,5,10,2,18,0,0
2022-07-25 21:00:00+00:00,15,11,0,0,4,0,0,0,7,0,4,4,3,0,12,0,0,17,13,1,0,0,1,2,0,13,2,2,0,9,0,8,0,0,7,3,2,1,0,1,0,0,3,3,1,0,4,0,2,1,0,20,12,0,2,5,1,0,0,15,0,0,5,4,0,16,0,0,14,7,3,2,1,1,0,0,12,1,0,1,5,1,8,0,0,13,9,0,1,2,0,1,0,9,0,2,2,5,0,8,0,0,10,8,0,0,1,0,1,0,7,1,1,1,3,1,6,0,0,18,10,0,2,2,2,2,0,14,1,1,2,10,0,8,0,0
2022-07-25 22:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25 23:00:00+00:00,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 06:00:00+00:00,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 07:00:00+00:00,8,4,1,0,1,2,0,0,5,2,0,1,4,1,3,0,0,17,11,2,1,2,0,1,0,10,1,4,2,6,2,9,0,0,13,8,0,0,5,0,0,0,5,1,2,5,4,0,8,1,0,27,15,1,1,5,4,1,0,15,1,8,3,13,2,12,0,0,11,7,0,0,2,2,0,0,3,0,6,2,3,2,6,0,0,16,9,1,1,3,2,0,0,11,2,0,3,6,1,9,0,0,11,8,1,0,0,2,0,0,8,1,2,0,5,1,4,1,0,12,10,0,1,0,0,1,0,9,1,2,0,4,1,7,0,0
2022-07-26 08:00:00+00:00,20,13,1,2,1,2,1,0,13,4,2,1,10,2,8,0,0,25,19,1,2,1,2,0,0,15,3,7,0,10,1,14,0,0,34,17,2,4,8,1,2,0,22,1,3,8,11,1,22,0,0,37,26,0,1,2,8,0,0,17,5,13,2,14,2,20,1,0,29,15,5,1,2,6,0,0,10,2,16,1,13,3,12,1,0,38,26,0,3,5,3,1,0,29,4,0,5,13,0,25,0,0,20,11,2,0,2,2,3,0,14,2,2,2,10,2,8,0,0,16,10,1,1,1,3,0,0,9,2,5,0,7,0,9,0,0
2022-07-26 09:00:00+00:00,32,22,2,3,2,1,2,0,25,1,4,2,10,1,21,0,0,25,17,1,4,0,2,1,0,17,2,6,0,10,0,14,1,0,44,17,4,5,7,5,6,0,28,2,7,7,16,3,24,1,0,46,28,3,4,1,5,5,0,33,2,11,0,26,2,17,1,0,36,20,3,4,3,4,2,0,20,4,9,3,17,1,18,0,0,48,22,4,6,5,4,7,0,34,3,6,5,20,4,24,0,0,23,9,1,2,5,1,5,0,15,0,3,5,6,0,17,0,0,27,16,1,3,0,2,5,0,20,3,4,0,15,0,12,0,0
